"Mon Apr 03 14:59:19 PDT 2017",Infinity
"Mon Apr 03 14:59:47 PDT 2017",Infinity
"Mon Apr 03 15:00:31 PDT 2017",Infinity
"Mon Apr 03 15:03:48 PDT 2017",Infinity
"Mon Apr 03 15:03:51 PDT 2017",Infinity
"Mon Apr 03 15:04:06 PDT 2017",Infinity
"Mon Apr 03 15:04:30 PDT 2017",Infinity
"Mon Apr 03 15:05:26 PDT 2017",Infinity
"Mon Apr 03 15:08:01 PDT 2017",Infinity
"Mon Apr 03 15:11:00 PDT 2017",Infinity
"Mon Apr 03 15:11:00 PDT 2017",Infinity
"Mon Apr 03 15:13:25 PDT 2017",588.9856938483548
"Mon Apr 03 15:13:29 PDT 2017",591.274678111588
"Mon Apr 03 15:15:20 PDT 2017",654.793991416309
"Mon Apr 03 15:18:33 PDT 2017",221.61014131338322
"Mon Apr 03 15:18:54 PDT 2017",225.1014131338321
"Mon Apr 03 15:19:53 PDT 2017",169.2970297029703
"Mon Apr 03 15:20:16 PDT 2017",172.05730573057306
"Mon Apr 03 15:22:35 PDT 2017",147.17244611059044
"Mon Apr 03 15:24:27 PDT 2017",133.44510621401628
"Mon Apr 03 15:27:04 PDT 2017",128.46116165150454
"Mon Apr 03 15:27:36 PDT 2017",130.70048985304408
"Mon Apr 03 15:28:34 PDT 2017",134.82925122463263
"Mon Apr 03 15:29:48 PDT 2017",140.0076976906928
"Mon Apr 03 15:35:22 PDT 2017",97.0478129241048
"Mon Apr 03 15:36:25 PDT 2017",82.75890220601008
"Mon Apr 03 15:37:32 PDT 2017",73.62731516337901
"Mon Apr 03 15:37:42 PDT 2017",73.92847462731517
"Mon Apr 03 15:38:44 PDT 2017",75.79566330371932
"Mon Apr 03 15:40:22 PDT 2017",67.78368725241899
"Mon Apr 03 15:42:29 PDT 2017",71.0826027664134
"Mon Apr 03 15:43:10 PDT 2017",72.14760698746672
"Mon Apr 03 15:43:41 PDT 2017",72.95285408143386
"Mon Apr 03 15:45:43 PDT 2017",65.19474945655203
"Mon Apr 03 15:46:19 PDT 2017",66.0196756033666
"Mon Apr 03 15:47:53 PDT 2017",65.60219213410703
"Mon Apr 03 15:49:06 PDT 2017",67.19256393724478
"Mon Apr 03 15:49:29 PDT 2017",67.66537717601547
"Mon Apr 03 15:50:01 PDT 2017",68.35310552331829
"Mon Apr 03 15:53:23 PDT 2017",57.57033051498847
"Mon Apr 03 15:55:22 PDT 2017",56.3808272348684
"Mon Apr 03 15:57:21 PDT 2017",53.895209580838326
"Mon Apr 03 15:57:31 PDT 2017",54.044910179640716
"Mon Apr 03 15:59:39 PDT 2017",53.12902766910876
"Mon Apr 03 16:01:29 PDT 2017",51.19130144975838
"Mon Apr 03 16:02:13 PDT 2017",46.12814713409916
"Mon Apr 03 16:03:58 PDT 2017",42.6065222055353
"Mon Apr 03 16:05:55 PDT 2017",43.86161767860974
"Mon Apr 03 16:08:04 PDT 2017",45.234713580776656
"Mon Apr 03 16:08:36 PDT 2017",45.577987556318384
"Mon Apr 03 16:09:35 PDT 2017",46.210898948723454
"Mon Apr 03 16:13:41 PDT 2017",44.365353638892955
"Mon Apr 03 16:14:36 PDT 2017",44.90227949431347
