"Mon Apr 03 14:57:44 PDT 2017",Infinity
"Mon Apr 03 14:58:29 PDT 2017",Infinity
"Mon Apr 03 14:58:48 PDT 2017",Infinity
"Mon Apr 03 14:59:18 PDT 2017",Infinity
"Mon Apr 03 15:00:16 PDT 2017",Infinity
"Mon Apr 03 15:00:52 PDT 2017",Infinity
"Mon Apr 03 15:02:27 PDT 2017",Infinity
"Mon Apr 03 15:03:03 PDT 2017",Infinity
"Mon Apr 03 15:06:29 PDT 2017",Infinity
"Mon Apr 03 15:06:32 PDT 2017",Infinity
"Mon Apr 03 15:08:47 PDT 2017",Infinity
"Mon Apr 03 15:09:20 PDT 2017",Infinity
"Mon Apr 03 15:09:53 PDT 2017",Infinity
"Mon Apr 03 15:12:28 PDT 2017",141.6512968299712
"Mon Apr 03 15:13:55 PDT 2017",93.76462824461063
"Mon Apr 03 15:14:26 PDT 2017",96.58029036515617
"Mon Apr 03 15:14:39 PDT 2017",97.63616366036075
"Mon Apr 03 15:15:09 PDT 2017",100.2758468983722
"Mon Apr 03 15:16:41 PDT 2017",72.02612268858233
"Mon Apr 03 15:18:23 PDT 2017",59.035682426405
"Mon Apr 03 15:18:26 PDT 2017",59.12488849241749
"Mon Apr 03 15:19:08 PDT 2017",60.99821587867976
"Mon Apr 03 15:19:48 PDT 2017",62.782337198929525
"Mon Apr 03 15:21:55 PDT 2017",68.44692239072256
"Mon Apr 03 15:22:09 PDT 2017",69.07136485280999
"Mon Apr 03 15:22:32 PDT 2017",70.09723461195361
"Mon Apr 03 15:23:11 PDT 2017",62.355965082444236
"Mon Apr 03 15:23:39 PDT 2017",63.44228903976722
"Mon Apr 03 15:24:14 PDT 2017",64.83899127061106
"Mon Apr 03 15:25:21 PDT 2017",67.43840931134821
"Mon Apr 03 15:25:43 PDT 2017",53.61773700305811
"Mon Apr 03 15:26:28 PDT 2017",54.963302752293586
"Mon Apr 03 15:28:12 PDT 2017",43.81760277938622
"Mon Apr 03 15:30:14 PDT 2017",35.04172144797966
"Mon Apr 03 15:30:42 PDT 2017",31.034432403351012
"Mon Apr 03 15:33:12 PDT 2017",33.34017369917762
"Mon Apr 03 15:33:14 PDT 2017",33.37091691645531
"Mon Apr 03 15:34:31 PDT 2017",32.92739273927393
"Mon Apr 03 15:35:06 PDT 2017",33.45544554455445
"Mon Apr 03 15:35:28 PDT 2017",33.763476347634764
"Mon Apr 03 15:36:22 PDT 2017",31.56313809779688
"Mon Apr 03 15:36:58 PDT 2017",28.47128914436261
"Mon Apr 03 15:37:56 PDT 2017",27.25416409623689
"Mon Apr 03 15:38:07 PDT 2017",24.899943673511185
"Mon Apr 03 15:39:50 PDT 2017",24.611832822459007
"Mon Apr 03 15:40:03 PDT 2017",24.73833503624775
"Mon Apr 03 15:41:48 PDT 2017",22.097597849823618
"Mon Apr 03 15:43:50 PDT 2017",23.122291281706705
"Mon Apr 03 15:44:04 PDT 2017",23.23987905257853
"Mon Apr 03 15:44:04 PDT 2017",23.23987905257853
"Mon Apr 03 15:45:24 PDT 2017",22.884683523916898
"Mon Apr 03 15:45:47 PDT 2017",23.06989853438557
"Mon Apr 03 15:46:01 PDT 2017",23.190690932517313
"Mon Apr 03 15:47:07 PDT 2017",23.714124657754873
"Mon Apr 03 15:47:09 PDT 2017",23.730230310839104
"Mon Apr 03 15:49:18 PDT 2017",22.636699280044308
"Mon Apr 03 15:49:43 PDT 2017",22.821303304412037
"Mon Apr 03 15:52:11 PDT 2017",21.66178594217013
"Mon Apr 03 15:55:10 PDT 2017",21.427723772250978
"Mon Apr 03 15:55:19 PDT 2017",20.841935780660595
"Mon Apr 03 15:55:24 PDT 2017",20.878737694360105
"Mon Apr 03 15:58:52 PDT 2017",18.135724242808262
"Mon Apr 03 15:59:10 PDT 2017",18.22696743125079
"Mon Apr 03 15:59:13 PDT 2017",18.237105563299963
"Mon Apr 03 16:00:25 PDT 2017",18.01905347264905
"Mon Apr 03 16:01:08 PDT 2017",18.22556853103872
"Mon Apr 03 16:01:10 PDT 2017",18.23540258143823
"Mon Apr 03 16:08:44 PDT 2017",16.53392756765438
"Mon Apr 03 16:09:29 PDT 2017",15.159100481623234
"Mon Apr 03 16:10:00 PDT 2017",13.571817540636738
"Mon Apr 03 16:10:28 PDT 2017",12.09027015154843
"Mon Apr 03 16:10:46 PDT 2017",12.142982648802988
"Mon Apr 03 16:11:09 PDT 2017",12.210337506406033
"Mon Apr 03 16:12:43 PDT 2017",12.488542353027308
"Mon Apr 03 16:15:38 PDT 2017",11.83342058985408
"Mon Apr 03 16:17:07 PDT 2017",11.756258269036795
"Mon Apr 03 16:17:22 PDT 2017",11.229261086210782
"Mon Apr 03 16:17:24 PDT 2017",11.234268973633474
"Mon Apr 03 16:17:46 PDT 2017",11.28935573528307
"Mon Apr 03 16:20:52 PDT 2017",10.507573447189184
"Mon Apr 03 16:20:58 PDT 2017",10.523386759739306
"Mon Apr 03 16:21:09 PDT 2017",10.545977206239481
"Mon Apr 03 16:22:08 PDT 2017",10.369384030083786
"Mon Apr 03 16:22:16 PDT 2017",10.386976887383721
"Mon Apr 03 16:25:22 PDT 2017",9.97909183015566
"Mon Apr 03 16:26:00 PDT 2017",10.058917441896165
"Mon Apr 03 16:27:22 PDT 2017",9.909741977838344
"Mon Apr 03 16:28:15 PDT 2017",10.015178944436709
"Mon Apr 03 16:29:25 PDT 2017",10.156424692143952
"Mon Apr 03 16:30:03 PDT 2017",10.06461381655674
"Mon Apr 03 16:31:15 PDT 2017",9.78048688502951
"Mon Apr 03 16:32:10 PDT 2017",9.884199807659671
"Mon Apr 03 16:32:38 PDT 2017",9.936999113725934
"Mon Apr 03 16:32:58 PDT 2017",9.976598593275632
"Mon Apr 03 16:33:39 PDT 2017",9.840800022192017
"Mon Apr 03 16:37:26 PDT 2017",9.975697699574528
"Mon Apr 03 16:38:28 PDT 2017",10.087473858801472
"Mon Apr 03 16:39:15 PDT 2017",10.172207398860603
"Mon Apr 03 16:39:28 PDT 2017",10.195644335472705
"Mon Apr 03 16:40:13 PDT 2017",10.086891027345064
"Mon Apr 03 16:40:15 PDT 2017",10.08866322859624
"Mon Apr 03 16:40:34 PDT 2017",10.122335052368548
"Mon Apr 03 16:40:52 PDT 2017",10.156006876140854
"Mon Apr 03 16:41:14 PDT 2017",10.19322310241551
"Mon Apr 03 16:42:02 PDT 2017",10.194174244956114
"Mon Apr 03 16:43:09 PDT 2017",10.12235104920499
"Mon Apr 03 16:46:56 PDT 2017",9.985457754901718
"Mon Apr 03 16:48:19 PDT 2017",10.042402103314686
"Mon Apr 03 16:48:42 PDT 2017",9.703378431837962
"Mon Apr 03 16:49:35 PDT 2017",9.787245826410317
"Mon Apr 03 16:52:54 PDT 2017",9.68844167517253
"Mon Apr 03 16:54:31 PDT 2017",9.65480469686077
"Mon Apr 03 16:54:35 PDT 2017",9.660795590702133
"Mon Apr 03 16:59:41 PDT 2017",9.751893857095265
"Mon Apr 03 16:59:42 PDT 2017",9.754790770434102
"Mon Apr 03 17:03:39 PDT 2017",10.025004497211729
"Mon Apr 03 17:04:48 PDT 2017",9.814365058268862
"Mon Apr 03 17:04:59 PDT 2017",9.829754193539362
"Mon Apr 03 17:05:29 PDT 2017",9.796354441634945
"Mon Apr 03 17:06:18 PDT 2017",9.865820111700799
"Mon Apr 03 17:07:34 PDT 2017",9.910975230593845
"Mon Apr 03 17:07:54 PDT 2017",9.938611945970223
"Mon Apr 03 17:08:34 PDT 2017",9.993885376722977
"Mon Apr 03 17:11:56 PDT 2017",9.82353877583508
