"Mon Apr 03 14:55:19 PDT 2017",Infinity
"Mon Apr 03 14:57:41 PDT 2017",Infinity
"Mon Apr 03 14:59:10 PDT 2017",Infinity
"Mon Apr 03 15:00:57 PDT 2017",Infinity
"Mon Apr 03 15:01:48 PDT 2017",Infinity
"Mon Apr 03 15:02:16 PDT 2017",Infinity
"Mon Apr 03 15:05:39 PDT 2017",Infinity
"Mon Apr 03 15:06:33 PDT 2017",Infinity
"Mon Apr 03 15:06:55 PDT 2017",Infinity
"Mon Apr 03 15:08:05 PDT 2017",Infinity
"Mon Apr 03 15:08:34 PDT 2017",Infinity
"Mon Apr 03 15:08:38 PDT 2017",Infinity
"Mon Apr 03 15:09:50 PDT 2017",Infinity
"Mon Apr 03 15:10:04 PDT 2017",Infinity
"Mon Apr 03 15:13:17 PDT 2017",138.51406649616368
"Mon Apr 03 15:14:19 PDT 2017",73.45161290322581
"Mon Apr 03 15:15:00 PDT 2017",36.36710444027517
"Mon Apr 03 15:15:48 PDT 2017",37.83677298311444
"Mon Apr 03 15:16:19 PDT 2017",38.80612883051908
"Mon Apr 03 15:17:33 PDT 2017",33.79607640681466
"Mon Apr 03 15:18:57 PDT 2017",35.93856479091379
"Mon Apr 03 15:19:39 PDT 2017",37.02271553949406
"Mon Apr 03 15:20:22 PDT 2017",27.69581677077418
"Mon Apr 03 15:21:47 PDT 2017",29.304751088396745
"Mon Apr 03 15:23:20 PDT 2017",31.065114518266135
"Mon Apr 03 15:24:27 PDT 2017",32.35226197236419
"Mon Apr 03 15:25:10 PDT 2017",33.147264811660044
"Mon Apr 03 15:25:21 PDT 2017",33.35547984099943
"Mon Apr 03 15:26:00 PDT 2017",34.09369676320273
"Mon Apr 03 15:26:06 PDT 2017",34.2261972364187
"Mon Apr 03 15:26:11 PDT 2017",34.32084043157297
"Mon Apr 03 15:26:50 PDT 2017",24.22510593220339
"Mon Apr 03 15:29:09 PDT 2017",23.975562072336267
"Mon Apr 03 15:31:47 PDT 2017",20.59670459003531
"Mon Apr 03 15:31:52 PDT 2017",20.635935661043547
"Mon Apr 03 15:32:37 PDT 2017",21.07728520988623
"Mon Apr 03 15:33:27 PDT 2017",18.038557008108555
"Mon Apr 03 15:34:25 PDT 2017",17.543254498310677
"Mon Apr 03 15:34:36 PDT 2017",17.629684921819752
"Mon Apr 03 15:37:37 PDT 2017",16.504974953681465
"Mon Apr 03 15:38:18 PDT 2017",16.793179166952584
"Mon Apr 03 15:39:19 PDT 2017",14.786968164236836
"Mon Apr 03 15:45:21 PDT 2017",13.034434620753839
"Mon Apr 03 15:45:26 PDT 2017",13.053047929269429
"Mon Apr 03 15:45:27 PDT 2017",13.057701256398326
"Mon Apr 03 15:46:26 PDT 2017",13.332247557003257
"Mon Apr 03 15:47:17 PDT 2017",13.569567240577014
"Mon Apr 03 15:47:21 PDT 2017",13.5881805490926
"Mon Apr 03 15:47:37 PDT 2017",13.667287110283855
"Mon Apr 03 15:48:08 PDT 2017",11.268661320172733
"Mon Apr 03 15:48:52 PDT 2017",11.442165330043183
"Mon Apr 03 15:54:28 PDT 2017",9.837363506402651
