"Mon Apr 03 14:56:57 PDT 2017",Infinity
"Mon Apr 03 14:59:06 PDT 2017",Infinity
"Mon Apr 03 15:00:39 PDT 2017",Infinity
"Mon Apr 03 15:01:03 PDT 2017",Infinity
"Mon Apr 03 15:04:14 PDT 2017",Infinity
"Mon Apr 03 15:04:26 PDT 2017",Infinity
"Mon Apr 03 15:05:34 PDT 2017",Infinity
"Mon Apr 03 15:14:24 PDT 2017",158.3833780160858
"Mon Apr 03 15:14:45 PDT 2017",161.19839142091152
"Mon Apr 03 15:20:37 PDT 2017",85.60937066814527
"Mon Apr 03 15:23:20 PDT 2017",70.77033492822966
"Mon Apr 03 15:23:33 PDT 2017",71.3112128146453
"Mon Apr 03 15:24:25 PDT 2017",73.51633035157063
"Mon Apr 03 15:26:09 PDT 2017",77.80174745163303
"Mon Apr 03 15:29:40 PDT 2017",86.58061160807156
"Mon Apr 03 15:30:11 PDT 2017",87.9120033284793
"Mon Apr 03 15:31:21 PDT 2017",90.82442271687123
"Mon Apr 03 15:32:27 PDT 2017",93.52881214894944
"Mon Apr 03 15:35:34 PDT 2017",101.30913251508217
"Mon Apr 03 15:36:28 PDT 2017",90.39843607928714
"Mon Apr 03 15:37:14 PDT 2017",92.07146753955264
"Mon Apr 03 15:38:20 PDT 2017",56.83212161269002
"Mon Apr 03 15:38:54 PDT 2017",57.581185283102
"Mon Apr 03 15:40:58 PDT 2017",46.35812133072407
"Mon Apr 03 15:40:58 PDT 2017",46.35812133072407
"Mon Apr 03 15:42:09 PDT 2017",47.56632349187442
"Mon Apr 03 15:42:58 PDT 2017",42.954879248996896
"Mon Apr 03 15:44:29 PDT 2017",42.23777890100368
"Mon Apr 03 15:44:52 PDT 2017",42.569932847136975
"Mon Apr 03 15:46:15 PDT 2017",36.72735567856925
"Mon Apr 03 15:48:20 PDT 2017",36.635663437974095
"Mon Apr 03 15:48:41 PDT 2017",36.88073287431439
"Mon Apr 03 15:50:19 PDT 2017",34.970526542247086
"Mon Apr 03 15:51:04 PDT 2017",35.4653364169311
"Mon Apr 03 15:51:12 PDT 2017",35.551390308180494
"Mon Apr 03 15:53:05 PDT 2017",35.37399637399638
"Mon Apr 03 15:55:25 PDT 2017",35.62636094526115
"Mon Apr 03 15:55:40 PDT 2017",35.776880236817014
"Mon Apr 03 15:56:37 PDT 2017",36.348853544729316
"Mon Apr 03 15:56:56 PDT 2017",36.53951131403341
"Mon Apr 03 15:57:37 PDT 2017",36.95093071095278
"Mon Apr 03 15:59:10 PDT 2017",37.894184938036226
"Mon Apr 03 16:02:49 PDT 2017",32.535386631716904
"Mon Apr 03 16:04:27 PDT 2017",33.338138925294885
"Mon Apr 03 16:04:29 PDT 2017",33.35452162516383
"Mon Apr 03 16:06:45 PDT 2017",32.20042938199663
"Mon Apr 03 16:09:55 PDT 2017",31.011331444759207
"Mon Apr 03 16:09:56 PDT 2017",31.018413597733712
"Mon Apr 03 16:10:51 PDT 2017",31.407932011331447
"Mon Apr 03 16:11:44 PDT 2017",30.8527438499914
"Mon Apr 03 16:11:55 PDT 2017",30.928436263547223
"Mon Apr 03 16:14:24 PDT 2017",27.73859817570811
"Mon Apr 03 16:16:18 PDT 2017",26.83423218847573
"Mon Apr 03 16:17:29 PDT 2017",27.23729775759296
"Mon Apr 03 16:18:01 PDT 2017",27.41896111268805
"Mon Apr 03 16:18:19 PDT 2017",27.52114674992904
"Mon Apr 03 16:22:23 PDT 2017",24.457795815818717
"Mon Apr 03 16:22:40 PDT 2017",24.535101705561193
"Mon Apr 03 16:22:48 PDT 2017",24.57375465043243
"Mon Apr 03 16:23:00 PDT 2017",24.631734067739284
"Mon Apr 03 16:23:41 PDT 2017",24.829830410204377
"Mon Apr 03 16:28:23 PDT 2017",24.627831788893698
"Mon Apr 03 16:29:11 PDT 2017",24.846406047221148
"Mon Apr 03 16:30:00 PDT 2017",25.06953393593042
"Mon Apr 03 16:31:16 PDT 2017",25.420163475330707
"Mon Apr 03 16:31:43 PDT 2017",24.34843773781827
"Mon Apr 03 16:31:47 PDT 2017",24.361483768563417
"Mon Apr 03 16:35:08 PDT 2017",20.315008479366874
"Mon Apr 03 16:37:43 PDT 2017",20.282889079965607
"Mon Apr 03 16:38:46 PDT 2017",20.06557929500573
"Mon Apr 03 16:40:27 PDT 2017",19.956779940613657
"Mon Apr 03 16:40:40 PDT 2017",20.002969317057076
"Mon Apr 03 16:43:51 PDT 2017",20.633124381392282
"Mon Apr 03 16:47:39 PDT 2017",19.753360759784055
"Mon Apr 03 16:50:54 PDT 2017",19.601909934908708
"Mon Apr 03 16:51:04 PDT 2017",19.634381780342725
"Mon Apr 03 16:51:29 PDT 2017",19.70522944310785
"Mon Apr 03 16:52:51 PDT 2017",18.946311365968153
"Mon Apr 03 16:53:00 PDT 2017",18.97160967519782
"Mon Apr 03 16:56:33 PDT 2017",19.335968654041213
"Mon Apr 03 16:56:36 PDT 2017",19.344305345208486
"Mon Apr 03 16:59:44 PDT 2017",17.97207240207657
"Mon Apr 03 16:59:46 PDT 2017",17.974598643408406
"Mon Apr 03 17:00:55 PDT 2017",18.148909295304982
"Mon Apr 03 17:02:45 PDT 2017",18.42679584180677
"Mon Apr 03 17:03:45 PDT 2017",17.277224220270032
"Mon Apr 03 17:03:52 PDT 2017",17.29373268085608
"Mon Apr 03 17:05:18 PDT 2017",17.324105870535192
"Mon Apr 03 17:05:33 PDT 2017",17.359146868502815
"Mon Apr 03 17:06:24 PDT 2017",17.478286261592732
"Mon Apr 03 17:06:50 PDT 2017",17.5366879248721
"Mon Apr 03 17:07:27 PDT 2017",17.62312238652557
"Mon Apr 03 17:07:59 PDT 2017",17.697876515523163
"Mon Apr 03 17:10:45 PDT 2017",17.90363104258002
"Mon Apr 03 17:11:14 PDT 2017",17.968409119827875
"Mon Apr 03 17:11:35 PDT 2017",18.016992677763767
"Mon Apr 03 17:13:04 PDT 2017",17.977035252201123
"Mon Apr 03 17:14:25 PDT 2017",17.816510983773842
"Mon Apr 03 17:14:34 PDT 2017",17.83669556051448
"Mon Apr 03 17:16:20 PDT 2017",17.933449093398337
"Mon Apr 03 17:17:46 PDT 2017",17.55407375411695
"Mon Apr 03 17:17:55 PDT 2017",17.575670860104747
"Mon Apr 03 17:19:43 PDT 2017",17.80675989417418
"Mon Apr 03 17:26:53 PDT 2017",15.677312795430073
"Mon Apr 03 17:27:19 PDT 2017",15.724764112204113
"Mon Apr 03 17:30:16 PDT 2017",15.796432488806573
"Mon Apr 03 17:30:21 PDT 2017",15.805423192419038
"Mon Apr 03 17:32:33 PDT 2017",16.042777767788106
"Mon Apr 03 17:32:36 PDT 2017",16.048172189955586
"Mon Apr 03 17:33:46 PDT 2017",15.918798271097568
"Mon Apr 03 17:34:27 PDT 2017",15.991426344505069
"Mon Apr 03 17:34:52 PDT 2017",16.037483171543965
